"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
7775,"Upper Orara Public School",130861,"770 Upper Orara Road Orara   Nsw 2450",,,,1
7776,"Upper Plenty Primary School",125552,"Clarkes Road Upper Plenty   Vic 3756",,,,1
7777,"Upper Sandy Creek Primary Sch",125595,"1037 Upper Sandy Creek Road Upperndy Creek   Vic 3695",,,,1
7778,"Upper Sturt Primary School",125553,"118 Upper Sturt Rd Upper Sturt   Sa 5156",,,,1
7779,"Upper Swan Primary School",125601,"1204 Great Northern Highway Upper Swan   Wa 6069",,,,1
7780,"Upwey Primary School",125561,"15 Darling Ave Upwey   Vic 3158",,,,1
7781,"Upwey South Primary School",125563,"91 Morris Road Upwey   Vic 3158",,,,1
7782,"Uraidla Primary School",125566,"17 Kidney St Uraidla   Sa 5142",,,,1
7783,"Uralla Central School",125568,"24-28 Park Street Uralla   Nsw 2358",,,,99
7784,"Urana Central School",125574,"62 William Street Urana   Nsw 2645",,,,1
7785,"Urandangi State School",125577,"Pmb 1 Mount Isa   Qld 4825",,,,1
7786,"Urangan Point State School",125576,"Cnr Miller &amp; Herbert Sts Urangan   Qld 4655",,,,1
7787,"Uranquinty Primary School",125578,"61 Pearson Street Uranquinty   Nsw 2652",,,,1
7788,"Urapunga School",140215,"Macfarlane Campus Block 4 Grevillea Road Katherine   Nt 0850",,,,1
7789,"Urbenville Public School",125580,"15-29 Welch Street Cnr Urben Street Urbenville   Nsw 2475",,,,1
7790,"Urquhart Park Primary School",125583,"49 Inkerman Street Ballarat   Vic 3350",,,,1
7791,"Urunga Public School",125591,"Bonville Street Urunga   Nsw 2455",,,,1
7792,"Useless Loop Primary School",125598,"4 Fenton Street Kewdale   Wa 6105",,,,1
7793,"Utopia School",125603,"Shed 9 66a Smith Street Alice Springs   Nt 0870",,,,1
7794,"Vacy Public School",125615,"786 Gresford-paterson Rd Vacy   Nsw 2421",,,,1
7795,"Vale Park Primary School",125622,"40 Ascot Ave Cnr Tonkin Street Vale Park   Sa 5081",,,,1
7796,"Vale View State School",125624,"873 Drayton Connection Road Vale View   Qld 4352",,,,1
7797,"Valentine Public School",125621,"2 Tallawalla Road Valentine   Nsw 2280",,,,672
7798,"Valkstone Primary School",125626,"Valkstone Street Bentleigh East   Vic 3165",,,,1
7799,"Valkyrie State School",125625,"430921 Fitzroy Development Rd Nebo   Qld 4742",,,,1
7800,"Valley View Primary School",125632,"54 Chamberlain Rd Wyoming   Nsw 2250",,,,1
7801,"Vardy's Road Public School",125635,"20 Vardy's Road Kings Langley   Nsw 2147",,,,1
7802,"Varsity Primary College Primary-junior-preparatory Campus",138017,"1 Bridgewater Drive Varsity Lakes Varsity Lakes   Qld 4227 4227 Phone: 07 5576 9333",,,,1
7803,"Vasse Primary School",125641,"Kaloorup Road Vasse   Wa 6280",,,,2
7804,"Vasse Primary School Early Childhood Classes",125638,"Kaloorup Road Vasse Vasse   Wa 6280 6280 Phone: 08 9755 4122",,,,1
7805,"Vaucluse Public School",125644,"28-34 Cambridge Street Vaucluse   Nsw 2030",,,,1
7806,"Veresdale Scrub State School",125652,"354 Veresdale Scrub School Road Veresdale   Qld 4285",,,,1
7807,"Vermont Primary School",125656,"Nurlendi Road Vermont   Vic 3133",,,,1
7808,"Vermont South Special School",125658,"Livingstone Road Vermont South   Vic 3133",,,,1
7809,"Vern Barnett School For Autistic Children",140026,"41 Cook Street Forestville   Nsw 2087",,,,1
7810,"Verney Road School",125660,"2 Verney Road Shepparton   Vic 3630",,,,1
7811,"Verona School",140208,"135b Fairfield St Fairield East   Nsw 2165",,,,1
7812,"Vicki Mcshane",130153,"153 Warwick Street West Hobart West Hobart   Tas 7000 7000 Phone: 03 6231 4004",,,,1
7813,"Victor Harbour R-7 Schools",125679,"100 The Parkway Victor Harbour   Sa 5211",,,,1
7814,"Victoria Avenue Public School",144305,,,,,84
7815,"Victoria Park East Primary School",125683,"Cnr Beatty Ave &amp; Mint St Easttoria Park   Wa 6101",,,,1
7816,"Victoria Park Primary School",125690,"1 Cargill Street Victoria Park   Wa 6100",,,,1
7817,"Victoria Park State School",125688,"15 Goldsmith Street Mackay   Qld 4740",,,,1
7818,"Victoria Plantation State School",125673,"Cmb Victoria Estate Ingham   Qld 4850",,,,1
7819,"Victoria Point State School",125681,"School Road Victoria Point   Qld 4165",,,,1
7820,"Victorian School Of Languages",140805,"Cnr Clarendon St &amp; Sparkes Ave Thornbury   Vic 3071",,,,1
7821,"Victory Lutheran College",125691,"28 Drages Road Wodonga   Vic 3690",,,,1
7822,"Vienna Woods Primary School",125697,"12 Heffernan Road Alexandra Hills   Qld 4161",,,,1
7823,"Vietnamese Ethnic School In Queensland",139034,"129 Pallert Street Middle Park Middle Park   Qld 4074 4074 Phone: 07 3174 6699",,,,1
7824,"Vietnamese Language &amp; Cultural School Of Wa",138648,"Unite 4 &amp; 5 Perth Perth   Wa 6000 6000 Phone: 08 9451 5746",,,,1
7825,"Viewbank Primary School",125701,"2 Nevin Parade Rosanna   Vic 3084",,,,1
7826,"Villa Maria Primary School",125760,"5-7 Mark Street Hunters Hill   Nsw 2110",,,,7
7827,"Village School Inc",125715,"9-13 Holloway Rd North Croydon   Vic 3136",,,,1
7828,"Villawood East Primary School",125710,"7-15 Lowanna Street Villawood   Nsw 2163",,,,1
7829,"Villawood North Public School",125714,"Bligh Street Fairfield   Nsw 2165",,,,1
7830,"Vincent State School",125726,"280 Palmerston Street Vincent   Qld 4814",,,,103
7831,"Vincentia Public School",125724,"16 George Caley Place Vincentia   Nsw 2540",,,,136
7832,"Vineyard Lutheran School",125730,"59 Main North Road Clare   Sa 5453",,,,1
7833,"Vineyard Public School",125731,"4 Bandon Road Vineyard   Nsw 2765",,,,1
7834,"Virginia Primary School",125743,"Park Road Virginia   Sa 5120",,,,1
7835,"Virginia State School",125750,"1678 Sandgate Rd Virginia   Qld 4014",,,,1
7836,"Vistara Primary School",125755,"Lot 8 Richmond Hill Road Richmond Hill   Nsw 2480",,,,1
7837,"Waaia-yalca Sth Primary School",125768,"Mcdonald Street Waaia   Vic 3637",,,,1
7838,"Wadalba Community School",125771,"Pacific Highway Wadalba   Nsw 2259",,,,
7839,"Waddington Primary School",125773,"15 Henniker Way Koondoola   Wa 6064",,,,1
7840,"Wagaman Primary School",125779,"35 Wagaman Terrace Wagaman   Nt 0810",,,,1
7841,"Wagga Wagga Public School",125789,"70 Gurwood Street Waggagga   Nsw 2650",,,,1
7842,"Waggrakine Primary School",125786,"9 Hall Road Geraldton   Wa 6530",,,,1
7843,"Wahgunyah Primary School",125802,"41 Elizabeth Street Wahgunyah   Vic 3687",,,,1
7844,"Wahroonga Adventist School",122600,"189 Fox Valley Rd Wahroonga   Nsw 2076",,,,1
7845,"Wahroonga Preparatory School",125810,"61 Coonabarra Road Wahroonga   Nsw 2076",,,,148
7846,"Wahroonga Public School",125809,"71 Burns Road Wahroonga   Nsw 2076",,,,1184
7847,"Waikerie Lutheran School",125821,"16 Mccutcheon Street Waikerie   Sa 5330",,,,1
7848,"Waikerie Primary School",125816,"23 Coombe Terrace Waikerie   Sa 5330",,,,1
7849,"Waikiki Primary School",125824,"Arnside Bend Waikiki   Wa 6169",,,,1
7850,"Waimea Heights Primary School",125825,"12 Balfour Court Sandy Bay   Tas 7005",,,,1
7851,"Wairoa Primary School",125827,"Cnr Brighton Blv &amp; Hastings Pd North Bondi   Nsw 2026",,,,1
7852,"Waitara Public School",125828,"68 Edgeworth David Ave Wahroonga   Nsw 2076",,,,1
7853,"Waityawanu Kuula",135957,"Shed 9 Trade Centre Smith Street Alice Springs   Nt 0870",,,,1
7854,"Wakefield School",140205,"1a School Rd Wakefield   Nsw 2278",,,,1
7855,"Wakehurst Public School",125830,"8 Glen Street Belrose   Nsw 2085",,,,1
7856,"Wakool Public School",125833,"49 Flinders Street Wakool   Nsw 2710",,,,1
7857,"Walbundrie Public School",140294,"Culcairn Rd Walbunderie   Nsw 2642",,,,1
7858,"Walcha Central School",125836,"154e North Street Walcha   Nsw 2354",,,,1
7859,"Wales Street Primary School",125838,"49 Wales Street Cnr Speight Street Thornbury   Vic 3071",,,,1
7860,"Walford Anglican School For Girls",125839,"316 Unley Road Hyde Park   Sa 5061",,,,1
7861,"Walgett Primary School",125843,"Warrena Street Walgett   Nsw 2832",,,,1
7862,"Walhallow Public School",125846,"Mooki River Walhallow   Nsw 2343",,,,1
7863,"Walkamin State School",125848,"40 Wattle Street Walkamin   Qld 4872",,,,1
7864,"Walkaway Primary School",125857,"8 Evans Road Walkaway   Wa 6528",,,,1
7865,"Walkerston State School",125849,"288 Dutton Street Walkerston   Qld 4751",,,,1
7866,"Walkervale State School",125855,"46a Hurst Street Bundaberg South   Qld 4670",,,,1
7867,"Walkerville Primary School",125847,"159 Stephen Terrace Walkerville   Sa 5081",,,,1
7868,"Walla Walla Public School",125894,"21 Commercial Street Wallalla   Nsw 2659",,,,1
7869,"Wallabadah Public School",125860,"28 Martyn Street Wallabadah   Nsw 2343",,,,1
7870,"Wallace Rockhole School",125888,"Shed 9 66a Smith Street Alice Springs   Nt 0871",,,,1
7871,"Wallacia Public School",125861,"1573-1585 Mulgoa Road Wallacia   Nsw 2745",,,,23
7872,"Wallan Primary School",125865,"46-48 Queen Street Wallan   Vic 3756",,,,
7873,"Wallangarra State School",127792,"50 Cattandoon Street Wallangarra   Qld 4383",,,,1
7874,"Wallarano Primary School",125889,"38-64 Wallarano Drive Noble Park   Vic 3174",,,,
7875,"Wallaroo Mines Primary School",125880,"Lipson Ave Kadina   Sa 5554",,,,1
7876,"Wallaroo Primary School",125859,"12a Hughes Street Wallaroo   Sa 5556",,,,1
7877,"Wallaroo Primary School",111638,"Stalwart Ave Hastings   Vic 3915",,,,304
7878,"Wallaville State School",125867,"Grey Street Wallaville   Qld 4671",,,,1
7879,"Wallendbeen Public School",125875,"7 King Street Wallendbeen   Nsw 2588",,,,1
7880,"Wallerawang Public School",125884,"77 Barton Avenue Wallerawang   Nsw 2845",,,,1
7881,"Wallington Primary School",125878,"610 Wallington Road Wallington   Vic 3221",,,,1
7882,"Walliston Primary School",125876,"Dianella Rd Walliston   Wa 6076",,,,1
7883,"Walloon State School",125883,"Lot 442 Karrabin-rosewood Road Walloon   Qld 4306",,,,1
7884,"Wallsend Public School",125891,"Martindale Street Wallsend   Nsw 2287",,,,1
7885,"Wallsend South Public School",125892,"16 Smith Rd Elermore Vale   Nsw 2287",,,,1
7886,"Wallumbilla State School",125893,"22 High Street Wallumbilla   Qld 4428",,,,1
7887,"Walpeup Primary School",125900,"Glen Street Walpeup   Vic 3507",,,,1
7888,"Walpole Primary School",125901,"Cnr Latham &amp; Swan Streets Walpole   Wa 6398",,,,1
7889,"Walters Road Public School",125908,"158 Walters Road Blacktown   Nsw 2148",,,,632
7890,"Walwa Primary School",125910,"Murray River Road Walwa   Vic 3709",,,,1
7891,"Wamberal Public School",125912,"4-10 Lea Avenue Wamberal   Nsw 2260",,,,1
7892,"Wamoon Public School",125914,"Oxley Road Wamoon   Nsw 2705",,,,1
7893,"Wamuran State School",125916,"1066-1086 D'aguilar Hwy Wamuran   Qld 4512",,,,1
7894,"Wanaaring Public School",125920,"O'grady Street Wanaaring   Nsw 2840",,,,1
7895,"Wanalirri Catholic School",125919,"Fitzroy Street Derby   Wa 6728",,,,1
7896,"Wananami Remote Community School",125921,"Pmb 992 Derby   Wa 6728",,,,1
7897,"Wanarn Remote Community School",125922,"254 Welshpool Road Welshpool   Nt 6107",,,,1
7898,"Wandana School Cpc 7",125925,"2-12 Cowra Avenue Gilles Plains   Sa 5086",,,,1
7899,"Wandering Primary School",125939,"2 Watts Street Wandering   Wa 6308",,,,1
7900,"Wandiligong Primary School 275",125938,"School Road Wandiligong   Vic 3744",,,,1
7901,"Wandin North Primary School",125932,"220 Warburton Highway Wandin   Vic 3139",,,,1
7902,"Wandin Yallock Primary School",125940,"105 Beenak Road Wandin North   Vic 3139",,,,1
7903,"Wandina Primary School",119215,"Cathedral Avenue Geraldton   Wa 6530",,,,358
7904,"Wandoan State School",125937,"49 North Street Wandoan   Qld 4419",,,,1
7905,"Wandong Primary School",125935,"Rail Street Wandong   Vic 3758",,,,1
7906,"Wangaratta Primary School",125946,"19 Chisholm Street Wangaratta   Vic 3677",,,,1
7907,"Wangaratta West Primary School",125952,"Phillipson Street Wangaratta   Vic 3677",,,,1
7908,"Wangee Park School",125976,"14-16 Wangee Road Lakemba   Nsw 2195",,,,1
7909,"Wangi Wangi Public School",125951,"37 Dobell Drive Wangingi   Nsw 2267",,,,1
7910,"Wangkatjungka Remote Community School",125949,"4 Fenton Street Kewdale   Wa 6105",,,,1
7911,"Wanguri Primary School",125953,"Gsell Street Wanguri   Nt 0810",,,,1
7912,"Waniora Public School",125955,"17 Ursula Road Bulli   Nsw 2516",,,,1
7913,"Wanneroo Primary School",125969,"15 Shaw Road Wanneroo   Wa 6065",,,,153
7914,"Wanniassa Hills Primary School",125967,"88 Langdon Avenue Wanniassa   Act 2903",,,,1
7915,"Wanniassa School",125970,"51 Sternberg Crescent Wanniasssa   Act 2903",,,,1
7916,"Wantirna Primary School",125986,"120 Mountain Hwy Wantirna   Vic 3152",,,,1
7917,"Wantirna South Primary School",125985,"16 Tyner Road Wantirna South   Vic 3152",,,,1
7918,"Waraburra State School",125999,"55 Johnson Road Gracemere   Qld 4702",,,,1
7919,"Warakurna School",126011,"254 Welshpool Road Welshpool   Nt 6106",,,,1
7920,"Waratah Public School",126009,"Lambton Road Waratah   Nsw 2298",,,,1
7921,"Waratah Special Developmental School",137787,"228 Banksia Street Bellfield   Vic 3081",,,,1
7922,"Waratah West Public School",126012,"Leonara Parade Waratah West   Nsw 2298",,,,1
7923,"Warburton Primary School",126020,"8-10 Horners Road Warburton   Vic 3799",,,,1
7924,"Warburton Ranges Remote Community School",126019,"254-258 Welshpool Road Bentley   Wa 6982",,,,1
7925,"Wardell Public School",126027,"20 Richmond Street Wardell   Nsw 2477",,,,34
7926,"Warialda Public School",126042,"27 Hope Street Warialda   Nsw 2402",,,,280
7927,"Warilla North Public School",126040,"30 Oldfield Avenue Warilla   Nsw 2528",,,,1
7928,"Warilla Public School",126039,"41 William &amp; Leawarra Ave Warilla   Nsw 2528",,,,1
7929,"Warlawurru Catholic School",126043,"Great North Hway Halls Creek   Wa 6770",,,,1
7930,"Warnbro Primary School",126056,"Axminster Rd Warnbro   Wa 6169",,,,1
7931,"Warners Bay Public School",126050,"88 Mills Street Warners Bay   Nsw 2282",,,,17
7932,"Warnervale Public School",126052,"179-201 Warnervale Road Hamlyn Terrace   Nsw 2259",,,,567
7933,"Warooka Primary School",126059,"Main Street Warooka   Sa 5577",,,,1
7934,"Warra State School",126112,"14 Robinson Street Warra   Qld 4411",,,,1
7935,"Warracknabeal Primary School",126074,"5 Werrigar Street Warracknabeal   Vic 3393",,,,163
7936,"Warradale Primary School",126089,"2-16 Keynes Ave Warradale   Sa 5046",,,,1
7937,"Warragamba Public School",126076,"2-4 Fourth Street Warragamba   Nsw 2752",,,,366
7938,"Warragul &amp; District Specialist School",140809,"55 Burke Street Warragul   Vic 3820",,,,1
7939,"Warragul North Primary",126107,"5 O'dowds Road Warragul   Vic 3820",,,,4415
7940,"Warragul Primary School",126078,"44-68 Bowen Street Cnr Albert Street Warragul   Vic 3820",,,,
7941,"Warrah Village Steiner School",140241,"20 Harris Rd Dural   Nsw 2158",,,,1
7942,"Warrandyte Primary School",126080,"12 Forbes Street Warrandyte   Vic 3113",,,,1
7943,"Warrane Primary School",126122,"213 Cambridge Road Warrane   Tas 7018",,,,1
7944,"Warranwood Primary School",126116,"1 Wellington Park Drive Warranwood   Vic 3134",,,,1
7945,"Warrawee Public School",126081,"1486 Pacific Hwy Warrawee   Nsw 2074",,,,1
7946,"Warrawong Public School",126109,"127 Cowper Street Warrawong   Nsw 2502",,,,1
7947,"Warren Central School",126093,"Chester Street Warren   Nsw 2824",,,,1
7948,"Warrenheip Primary School",126126,"Rmb E952 Ballarat   Vic 3352",,,,30
7949,"Warriapendi Primary School",126124,"8 Redcliffe Ave Balga   Wa 6061",,,,1
7950,"Warrigal Road State School",126115,"312 Warrigal Road Eight Mile Plains   Qld 4113",,,,
7951,"Warrill View State School",126099,"Cummingham Highway Warrill View   Qld 4307",,,,1
7952,"Warrimoo Primary School",126098,"16-30 Florabella Street Warrimoo   Nsw 2774",,,,73
7953,"Warringa Park School",112170,"81 Warringa Crescent Hoppers Crossing   Vic 3029",,,,1
7954,"Warrnambool East Primary 4773",126094,"5 Ward Street Cnr Nicholsen Street Warrnambool   Vic 3280",,,,1
7955,"Warrnambool Primary",126104,"3-13 Jamieson Street Warrnambool   Vic 3280",,,,1
7956,"Warrnambool West Primary Sch",126125,"31 Hoddle Street Warrnambool   Vic 3280",,,,1
7957,"Warruwi School",140004,"Frances Bay Drive Darwin   Nt 0800",,,,1
7958,"Wartburg State School",126130,"585 Coast Road Rosedale   Qld 4674",,,,1
7959,"Warwick Central State School",126143,"Cnr Guy &amp; Percy Streets Warwick   Qld 4370",,,,1
7960,"Warwick Christian College",140467,"62 Canningvale Road Warwick   Qld 4370",,,,1
7961,"Warwick East State School",126138,"45 Fitzroy Street Warwick   Qld 4370",,,,296
7962,"Warwick Farm Public School",126139,"Lawrence Hargrave Road Warwick Farm   Nsw 2170",,,,1
7963,"Warwick West State School",126145,"17 George Street Warwick   Qld 4370",,,,1
7964,"Wasleys Primary School",126150,"Annie Terrace Wasleys   Sa 5400",,,,1
7965,"Watarrka School",138256,"Shed 9 Trade Centre Alice Springs Alice Springs   Nt 0870 0870 Phone: 08 8950 4202",,,,1
7966,"Waterfall Public School",126161,"15 Mckell Ave Waterfall   Nsw 2233",,,,1
7967,"Waterford State School",126158,"40 Nerang Street Waterford   Qld 4133",,,,1
7968,"Waterford West State School",126163,"3-15 John Street Waterford   Qld 4133",,,,1
7969,"Watervale Primary School",126154,"Main North Road Watervale   Sa 5452",,,,1
7970,"Watheroo Primary School",126171,"York Street Watheroo   Wa 6513",,,,1
7971,"Watiyawanu School",140222,"Shed 9 Trade Centre Smith Street Alice Springs   Nt 0870",,,,1
7972,"Watson Road State School",126184,"210 Watson Rd Acacia Ridge   Qld 4110",,,,1
7973,"Watsonia Heights Primary School",126176,"61 Henry Street Greensborough   Vic 3088",,,,1
7974,"Watsonia North Primary School",126178,"Sharpes Road Watsonia   Vic 3087",,,,1
7975,"Watsonia Primary School",126185,"240 Nell Street West Watsonia   Vic 3087",,,,1
7976,"Wattawa Heights Public School",140243,"The Avenue Bankstown   Nsw 2200",,,,1
7977,"Wattle Flat Public School",126186,"3807 Sofala Road Wattle Flat   Nsw 2795",,,,1
7978,"Wattle Glen Primary School",126188,"16-24 Reynolds Rd Wattle Glen   Vic 3096",,,,1
7979,"Wattle Grove Primary School",126189,"639 Welshpool Road Wattle Grove   Wa 6107",,,,1
7980,"Wattle Grove Public School",126187,"Cressbrook Drive Wattle Grove   Nsw 2173",,,,640
7981,"Wattle Park Primary School",126200,"225 Warringal Road Burwood   Vic 3125",,,,1
7982,"Wattleview Primary School",126202,"Wattletree Road Ferntree Gully   Vic 3156",,,,1
7983,"Waubra Primary School",126206,"Sunraysia Highway Waubra   Vic 3352",,,,1
7984,"Wauchope Public School",126210,"2 Waugh Street Wauchope   Nsw 2446",,,,1
7985,"Wavell Heights State School",126221,"62 Minore Street Wavell Heights   Qld 4012",,,,1
7986,"Waverley Christian Narre Warren South Campus",130560,"20 College Drive Narre Warren South Narre Warren South   Vic 3805 3805 Phone: 03 8796 6400",,,,1579
7987,"Waverley College Junior School",126222,"44 Henrietta Street Waverley   Nsw 2024",,,,1
7988,"Waverley Meadows Primary School",126225,"11 Columbia Drive Mulgrave   Vic 3170",,,,1
7989,"Waverley Primary School",126227,"6 Naroo Street Waverley   Tas 7250",,,,1
7990,"Waverley Public School",126226,"155 Bronte Road Waverley   Nsw 2024",,,,358
